,training_data_stanford.csv_diff,count1,training_data_thu.csv_diff,count2,training_data_stanford.csv_SegmentedInput,training_data_thu.csv_SegmentedInput
8583,,0,,0, 借记卡 “ 未 启用 ” 能 办理 什么 业务 ,借记卡 “ 未 启用 ” 能 办理 什么 业务
8584,,0,,0, 借记卡 激活 后 能 办理 什么 业务 ,借记卡 激活 后 能 办理 什么 业务
8585,,0,,0, 借记卡 需要 激活 吗 ,借记卡 需要 激活 吗
8586,! 卡 ! 号 ! 换 ! 卡 ! 卡 ! 状态,6,! 卡号 ! 换卡 ! 卡状态,3, 卡 号 换 卡 后 我 查询 到 卡 状态 “ 未 启用 ” ， 这 事 怎么 回 事 ,卡号 换卡 后 我 查询 到 卡状态 “ 未 启用 ” ， 这 事 怎么 回 事
8587,,0,,0, 为什么 借记卡 要 激活 ,为什么 借记卡 要 激活
8588,,0,,0, 未 激活 的 借记卡 能 办理 什么 业务 ,未 激活 的 借记卡 能 办理 什么 业务
8589,! 新 ! 卡,2,! 新卡,1, 我 办理 了 换 卡 不 换 号 ， 新 卡 怎么 不 能 取款 ,我 办理 了 换 卡 不 换 号 ， 新卡 怎么 不 能 取款
8590,! 卡 ! 号 ! 换 ! 卡 ! 扣款,5,! 卡号 ! 换卡 ! 扣 ! 款,4, 我 保留 卡 号 换 卡 后 ， 贷款 还 能 正常 扣款 吗,我 保留 卡号 换卡 后 ， 贷款 还 能 正常 扣 款 吗
8591,! A ! T ! M,3,! ATM,1, 我 的 卡 “ 未 启用 ” 能 使用 A T M 机 吗 ,我 的 卡 “ 未 启用 ” 能 使用 ATM 机 吗
8592,! 卡卡 ! 号 ! 换 ! 卡,4,! 卡卡号 ! 换卡,2, 我 的 卡卡 号 换 卡 后 怎么 不 能 在 机具 上 查询 / 取款 呢,我 的 卡卡号 换卡 后 怎么 不 能 在 机具 上 查询 / 取款 呢
8593,! 小 ! 额,2,! 小额,1, 附属 卡 状态 不 正常 要 收 小 额 账户 管理费 ,附属 卡 状态 不 正常 要 收 小额 账户 管理费
8594,! 小 ! 额,2,! 小额,1, 卡 状态 不 正常 要 收 小 额 账户 管理费 ,卡 状态 不 正常 要 收 小额 账户 管理费
8595,! 附属 ! 卡 ! 服 ! 费,4,! 附属卡 ! 服费,2, 我 的 附属 卡 尚未 启用 ， 是否 收账 服 费 ,我 的 附属卡 尚未 启用 ， 是否 收账 服费
8596,! 小 ! 额,2,! 小额,1, 我 的 附属 卡 要 收 小 额 账户 管理费 吗 ,我 的 附属 卡 要 收 小额 账户 管理费 吗
8597,! 服 ! 费,2,! 服费,1, 我 的 附属 卡 要 收账 服 费 吗 ,我 的 附属 卡 要 收账 服费 吗
8598,! 小 ! 额,2,! 小额,1, 我 的 卡 未 激活 ， 要 收 小 额 账户 管理费 吗 ,我 的 卡 未 激活 ， 要 收 小额 账户 管理费 吗
8599,! 点 ! 卡 ! 服 ! 费,4,! 点卡 ! 服费,2, 我 点 卡 未 激活 ， 要 收账 服 费 吗,我 点卡 未 激活 ， 要 收账 服费 吗
8600,,0,,0, 我 这 是 单位 新 发 的 卡 ， 这 张 卡 都 有 什么 费用 ,我 这 是 单位 新 发 的 卡 ， 这 张 卡 都 有 什么 费用
8601,,0,,0, 我 这 是 学校 新 发 的 卡 ， 这 张 卡 都 有 什么 费用 ,我 这 是 学校 新 发 的 卡 ， 这 张 卡 都 有 什么 费用
8602,! 小 ! 额,2,! 小额,1, 小 额 账户 管理费 在 借记卡 未 启用 情况 收取 吗 ,小额 账户 管理费 在 借记卡 未 启用 情况 收取 吗
8603,,0,,0, 借记卡 磁条 坏 了 该 如何 处理 ,借记卡 磁条 坏 了 该 如何 处理
8604,,0,,0, 借记卡 磁性 没 了 是 怎么 回 事 ,借记卡 磁性 没 了 是 怎么 回 事
8605,! 磁吗,1,! 磁 ! 吗,2, 借记卡 消磁 了 可以 补 磁吗 ,借记卡 消磁 了 可以 补 磁 吗
8606,,0,,0, 借记卡 消磁 了 是 什么 原因 ,借记卡 消磁 了 是 什么 原因
8607,,0,,0, 借记卡 消磁 是否 可以 委托 他人 代办 ,借记卡 消磁 是否 可以 委托 他人 代办
8608,,0,,0, 借记卡 消磁 需要 带 什么 证件 去 网点 办理 ,借记卡 消磁 需要 带 什么 证件 去 网点 办理
8609,,0,,0, 借记卡 消磁 需要 回 开户行 办理 么 ,借记卡 消磁 需要 回 开户行 办理 么
8610,! 取钱 ! 么,2,! 取 ! 钱么,2, 借记卡 消磁 之后 还 能 取钱 么,借记卡 消磁 之后 还 能 取 钱么
8611,! 用 ! 么,2,! 用么,1, 借记卡 消磁 之后 卡 还 能 用 么 ,借记卡 消磁 之后 卡 还 能 用么
8612,,0,,0, 什么 情况 下 才 会 导致 借记卡 消磁 ,什么 情况 下 才 会 导致 借记卡 消磁
8613,,0,,0,622845 开头 的 是 什么 卡,622845 开头 的 是 什么 卡
8614,,0,,0,622846 开头 的 是 什么 卡,622846 开头 的 是 什么 卡
8615,,0,,0,622848 开头 的 是 什么 卡,622848 开头 的 是 什么 卡
8616,,0,,0,622849 开头 的 是 什么 卡,622849 开头 的 是 什么 卡
8617,! 银行卡 ! 号,2,! 银行 ! 卡号,2, 你们 郑州 银行卡 号 是 几 位 的 ,你们 郑州 银行 卡号 是 几 位 的
8618,! 卡 ! 黑色,2,! 卡黑色,1, 我 的 卡 黑色 的 ， 上面 有 个 钻石 ， 这 是 什么 卡,我 的 卡黑色 的 ， 上面 有 个 钻石 ， 这 是 什么 卡
8619,! 卡上面 ! 字母G,2,! 卡 ! 上面 ! 字母 ! G,4, 我 的 卡上面 有 个 很 大 金色 字母G ， 这 事 什么 卡,我 的 卡 上面 有 个 很 大 金色 字母 G ， 这 事 什么 卡
8620,! 卡上面 ! 字母P,2,! 卡 ! 上面 ! 字母 ! P,4, 我 的 卡上面 有 个 很 大 银色 字母P ， 这 事 什么 卡,我 的 卡 上面 有 个 很 大 银色 字母 P ， 这 事 什么 卡
8621,! 卡 ! 正面,2,! 卡正面,1, 我 的 卡 正面 有 个 铜钱 的 图案 ， 这 是 什么 卡,我 的 卡正面 有 个 铜钱 的 图案 ， 这 是 什么 卡
8622,,0,,0, 我 这 有 张 103 开头 的 卡 ， 是 你们 郑州 银行 的 吗 ,我 这 有 张 103 开头 的 卡 ， 是 你们 郑州 银行 的 吗
8623,! 汇 ! 钱 ! 睡眠 ! 户 ! 收钱,5,! 汇钱 ! 睡眠户 ! 收 ! 钱,4, 别人 要 给 我 汇 钱 ， 账户 睡眠 户 了 能否 收钱 ,别人 要 给 我 汇钱 ， 账户 睡眠户 了 能否 收 钱
8624,! 睡眠 ! 户 ! 怎么 ! 办,4,! 睡眠户 ! 怎么办,2, 借记卡 变成 睡眠 户 之后 怎么 办 ,借记卡 变成 睡眠户 之后 怎么办
8625,! 睡眠 ! 户 ! 存钱 ! 么,4,! 睡眠户 ! 存 ! 钱么,3, 借记卡 睡眠 户 还 能 存钱 么 ,借记卡 睡眠户 还 能 存 钱么
8626,! 睡眠 ! 户 ! 钱 ! 么,4,! 睡眠户 ! 钱么,2, 借记卡 睡眠 户 还 能 接收 别人 给 我 汇 的 钱 么 ,借记卡 睡眠户 还 能 接收 别人 给 我 汇 的 钱么
8627,! 睡眠 ! 户 ! 正常使用,3,! 睡眠户 ! 正常 ! 使用,3, 借记卡 睡眠 户 还 能 正常使用 么 ,借记卡 睡眠户 还 能 正常 使用 么
8628,! 睡眠 ! 户,2,! 睡眠户,1, 睡眠 户 有 什么 用 ,睡眠户 有 什么 用
8629,! 睡眠 ! 户 ! 收钱,3,! 睡眠户 ! 收 ! 钱,3, 账户 睡眠 户 还 能 收钱 吗 ,账户 睡眠户 还 能 收 钱 吗
8630,! 睡眠 ! 户,2,! 睡眠户,1, 账户 睡眠 户 了 还 能 做 什么 ,账户 睡眠户 了 还 能 做 什么
8631,! 睡眠 ! 户,2,! 睡眠户,1, 账户 睡眠 户 了 能 给 别人 汇 钱 吗 ,账户 睡眠户 了 能 给 别人 汇 钱 吗
8632,! 睡眠 ! 户 ! 收钱,3,! 睡眠户 ! 收 ! 钱,3, 账户 睡眠 户 影响 收钱 吗 ,账户 睡眠户 影响 收 钱 吗
8633,,0,,0, 借记卡 挂失 了 还 能 通过 电话 银行 查询 账户 余额 吗 ,借记卡 挂失 了 还 能 通过 电话 银行 查询 账户 余额 吗
8634,,0,,0, 借记卡 挂失 了 还 能 通过 网上 银行 查询 账户 余额 吗 ,借记卡 挂失 了 还 能 通过 网上 银行 查询 账户 余额 吗
8635,! 掌上,1,! 掌 ! 上,2, 借记卡 挂失 了 还 能 通过 掌上 银行 查询 账户 余额 吗 ,借记卡 挂失 了 还 能 通过 掌 上 银行 查询 账户 余额 吗
8636,,0,,0, 借记卡 挂失 了 为什么 在 电话 银行 查 不 到 账户 余额 ,借记卡 挂失 了 为什么 在 电话 银行 查 不 到 账户 余额
8637,,0,,0, 借记卡 挂失 了 为什么 在 网上 银行 查 不 到 账户 余额 ,借记卡 挂失 了 为什么 在 网上 银行 查 不 到 账户 余额
8638,,0,,0, 借记卡 挂失 了 为什么 在 掌上 银行 查 不 到 账户 余额 ,借记卡 挂失 了 为什么 在 掌上 银行 查 不 到 账户 余额
8639,,0,,0, 借记卡 挂失 怎么 通过 电话 银行 查询 账户 余额 ,借记卡 挂失 怎么 通过 电话 银行 查询 账户 余额
8640,,0,,0, 借记卡 挂失 怎么 通过 网上 银行 查询 账户 余额 ,借记卡 挂失 怎么 通过 网上 银行 查询 账户 余额
8641,! 掌上,1,! 掌 ! 上,2, 借记卡 挂失 怎么 通过 掌上 银行 查询 账户 余额 ,借记卡 挂失 怎么 通过 掌 上 银行 查询 账户 余额
8642,,0,,0, 借记卡 接触 支付 密码 锁定 去 哪 办理 ,借记卡 接触 支付 密码 锁定 去 哪 办理
8643,,0,,0, 借记卡 解除 密码 锁定 需要 带 什么 证件 ,借记卡 解除 密码 锁定 需要 带 什么 证件
8644,! 收费 ! 么,2,! 收 ! 费么,2, 借记卡 密码 解锁 收费 么 ,借记卡 密码 解锁 收 费么
8645,! 代办 ! 么,2,! 代 ! 办么,2, 密码 解锁 能 代办 么 ,密码 解锁 能 代 办么
8646,! 办理 ! 么,2,! 办 ! 理么,2, 密码 解锁 能 在 电话 里 办理 么 ,密码 解锁 能 在 电话 里 办 理么
8647,,0,,0, 密码 解锁 有 次数 限制 么 ,密码 解锁 有 次数 限制 么
8648,,0,,0, 密码 锁定 是 怎么 造成 的 ,密码 锁定 是 怎么 造成 的
8649,,0,,0, 密码 忘 了 怎么 解锁 ,密码 忘 了 怎么 解锁
8650,,0,,0, 取款 密码 输 错 几 次 会 锁定 ,取款 密码 输 错 几 次 会 锁定
8651,,0,,0, 如果 解锁 不 成功 ， 怎么 办 ,如果 解锁 不 成功 ， 怎么 办
8652,! 用 ! 卡,2,! 用卡,1, 存单 可以 用 卡 管理 吗 ,存单 可以 用卡 管理 吗
8653,! 卡 ! 中,2,! 卡中,1, 将 卡 中 的 定期 变为 存单 该 如何 操作 ,将 卡中 的 定期 变为 存单 该 如何 操作
8654,! 子 ! 账户,2,! 子账户,1, 借记卡 定期 子 账户 能 改 为 存单 吗 ,借记卡 定期 子账户 能 改 为 存单 吗
8655,! 卡 ! 中,2,! 卡中,1, 卡 中 的 定期 可以 改 为 存单 吗 ,卡中 的 定期 可以 改 为 存单 吗
8656,! 卡里面,1,! 卡 ! 里面,2, 你们 工作 人员 把 定期 给 我 存在 卡里面 了 ， 我 想 换 成 存单 可以 吗 ,你们 工作 人员 把 定期 给 我 存在 卡 里面 了 ， 我 想 换 成 存单 可以 吗
8657,,0,,0, 如何 将 定期 存单 转入 借记卡 中 ,如何 将 定期 存单 转入 借记卡 中
8658,,0,,0, 如何 将 借记卡 中 定期 账户 变为 存单 ,如何 将 借记卡 中 定期 账户 变为 存单
8659,! 只能,1,! 只 ! 能,2, 是 只能 将 借记卡 中 的 一 笔 定期 转为 存单 吗 ,是 只 能 将 借记卡 中 的 一 笔 定期 转为 存单 吗
8660,! 只能,1,! 只 ! 能,2, 是 只能 将 一 张 存单 转入 借记卡 中 吗 ,是 只 能 将 一 张 存单 转入 借记卡 中 吗
8661,! 卡里,1,! 卡 ! 里,2, 我 有 好几 张 存单 ， 想 把 存单 都 存在 一 张 卡里 ， 可以 吗 ,我 有 好几 张 存单 ， 想 把 存单 都 存在 一 张 卡 里 ， 可以 吗
8662,! 卡 ! 会,2,! 卡会,1, 附属 卡 会 密码 锁定 吗 ,附属 卡会 密码 锁定 吗
8663,! 卡 ! 锁定 ! 主 ! 卡,4,! 卡锁定 ! 主卡,2, 附属 卡 锁定 了 主 卡 会 锁定 吗 ,附属 卡锁定 了 主卡 会 锁定 吗
8664,! 卡 ! 密码锁 ! 定,3,! 卡密码 ! 锁定,2, 我 的 卡 密码锁 定 了 ， 附属 卡 还 能 用 吗 ,我 的 卡密码 锁定 了 ， 附属 卡 还 能 用 吗
8665,! 锁 ! 定,2,! 锁定,1, 我 的 主卡 锁 定 了 ， 附属 卡 为什么 没 锁定 ,我 的 主卡 锁定 了 ， 附属 卡 为什么 没 锁定
8666,,0,,0, 怎么 才 能 锁定 附属 卡,怎么 才 能 锁定 附属 卡
8667,! 主 ! 卡 ! 密码锁 ! 定 ! 卡 ! 取款,6,! 主卡 ! 密码 ! 锁定 ! 卡取款,4, 主 卡 输 错 密码锁 定 了 ， 我 能 用 附属 卡 取款 吗,主卡 输 错 密码 锁定 了 ， 我 能 用 附属 卡取款 吗
8668,! 主 ! 卡 ! 密码锁 ! 定,4,! 主卡 ! 密码 ! 锁定,3, 主 卡 输 错 密码锁 定 了 ， 我 能 用 附属 卡 支付 吗,主卡 输 错 密码 锁定 了 ， 我 能 用 附属 卡 支付 吗
8669,! 主 ! 卡 ! 锁 ! 定 ! 附属 ! 卡,6,! 主卡 ! 锁定 ! 附属卡,3, 主 卡 锁 定 了 ， 附属 卡 是 不 是 也 要 解锁 ,主卡 锁定 了 ， 附属卡 是 不 是 也 要 解锁
8670,! 主 ! 卡,2,! 主卡,1, 主 卡 锁 了 ， 附属 卡 也 锁 吗 ,主卡 锁 了 ， 附属 卡 也 锁 吗
8671,,0,,0, 借记卡 能 转账 到 信用卡 上 吗 ,借记卡 能 转账 到 信用卡 上 吗
8672,,0,,0, 借记卡 转账 的 要求 是 什么 ,借记卡 转账 的 要求 是 什么
8673,,0,,0, 借记卡 转账 有 那些 限制 ,借记卡 转账 有 那些 限制
8674,,0,,0, 其他人 帮 我 转账 ， 还 需要 我 的 身份证 吗 ,其他人 帮 我 转账 ， 还 需要 我 的 身份证 吗
8675,,0,,0, 如何 使用 借记卡 转账 ,如何 使用 借记卡 转账
8676,,0,,0, 通过 卡 转账 有 金额 限制 吗 ,通过 卡 转账 有 金额 限制 吗
8677,,0,,0, 我 的 孩子 去 网点 办理 转账 业务 ， 网点 不 给 办 ， 说 让 我 去 代办 ， 是 这样 的 吗 ,我 的 孩子 去 网点 办理 转账 业务 ， 网点 不 给 办 ， 说 让 我 去 代办 ， 是 这样 的 吗
8678,! 行 ! 信用卡 ! 有限制,3,! 行信用卡 ! 有 ! 限制,3, 我 要 还 其他 行 信用卡 ， 郑州 银行卡 有限制 吗 ,我 要 还 其他 行信用卡 ， 郑州 银行卡 有 限制 吗
8679,,0,,0, 我 要求 去 网点 用 卡 转账 ， 需要 用 身份证 吗 ,我 要求 去 网点 用 卡 转账 ， 需要 用 身份证 吗
8680,,0,,0, 在 网点 使用 借记卡 转账 有 什么 要求 ,在 网点 使用 借记卡 转账 有 什么 要求
8681,,0,,0, 卡 状态 异常 具体 是 指 什么 ,卡 状态 异常 具体 是 指 什么
8682,! A ! T ! M,3,! ATM,1, 卡 状态 异常 可以 通过 A T M 查询 余额 明细 吗 ,卡 状态 异常 可以 通过 ATM 查询 余额 明细 吗
8683,,0,,0, 卡 状态 异常 可以 通过 电话 银行 查询 余额 明细 吗 ,卡 状态 异常 可以 通过 电话 银行 查询 余额 明细 吗
8684,,0,,0, 卡 状态 异常 可以 通过 什么 渠道 查询 余额 明细 ,卡 状态 异常 可以 通过 什么 渠道 查询 余额 明细
8685,,0,,0, 卡 状态 异常 可以 通过 网上 银行 查询 余额 明细 吗 ,卡 状态 异常 可以 通过 网上 银行 查询 余额 明细 吗
8686,! 掌上,1,! 掌 ! 上,2, 卡 状态 异常 可以 通过 掌上 银行 查询 余额 明细 吗 ,卡 状态 异常 可以 通过 掌 上 银行 查询 余额 明细 吗
8687,,0,,0, 卡 状态 异常 通过 柜台 可以 查 余额 明细 吗 ,卡 状态 异常 通过 柜台 可以 查 余额 明细 吗
8688,! 怎么 ! 办,2,! 怎么办,1, 卡 状态 异常 想 查询 余额 明细 怎么 办 ,卡 状态 异常 想 查询 余额 明细 怎么办
8689,! 什么是,1,! 什么 ! 是,2, 什么是 借记卡 状态 异常 ,什么 是 借记卡 状态 异常
8690,! 卡 ! 状态,2,! 卡状态,1, 什么 原因 导致 卡 状态 异常 ,什么 原因 导致 卡状态 异常
8691,! 办理 ! 子 ! 销 ! 户,4,! 办 ! 理子 ! 销户,3,95599 能 办理 子 账户 销 户 吗 ,95599 能 办 理子 账户 销户 吗
8692,! 借记卡 ! 子 ! 销 ! 户,4,! 借记 ! 卡子 ! 销户,3, 借记卡 子 账户 销 户 应 如何 办理 ,借记 卡子 账户 销户 应 如何 办理
8693,! 那 ! 些子 ! 账户 ! 销 ! 户,5,! 那些 ! 子账户 ! 销户,3, 可以 将 那 些子 账户 销 户 ,可以 将 那些 子账户 销户
8694,! 借记卡 ! 子 ! 销 ! 户,4,! 借记 ! 卡子 ! 销户,3, 如何 将 借记卡 子 账户 销 户 ,如何 将 借记 卡子 账户 销户
8695,! 什么是 ! 子 ! 账户 ! 销 ! 户,5,! 什么 ! 是 ! 子账户 ! 销户,4, 什么是 子 账户 销 户 ,什么 是 子账户 销户
8696,! 外币 ! 子,2,! 外币子,1, 外币 子 账户 能 销 户 吗 ,外币子 账户 能 销 户 吗
8697,! 销 ! 户,2,! 销户,1, 我 的 卡里 有 一 笔 定期 要 到期 销 户 可以 吗 ,我 的 卡里 有 一 笔 定期 要 到期 销户 可以 吗
8698,! 卡 ! 密码锁 ! 定,3,! 卡密码 ! 锁定,2, 我 的 卡 密码锁 定 了 ， 正好 有 一 笔 定期 到期 ， 能 让 其他人 帮 我 去 取款 吗,我 的 卡密码 锁定 了 ， 正好 有 一 笔 定期 到期 ， 能 让 其他人 帮 我 去 取款 吗
8699,! 卡里 ! 面 ! 消 ! 掉,4,! 卡 ! 里面 ! 消掉,3, 我 想 把 卡里 面 的 外币 账户 消 掉 ， 可以 吗 ,我 想 把 卡 里面 的 外币 账户 消掉 ， 可以 吗
8700,! 子 ! 账户,2,! 子账户,1, 子 账户 的 销户 能 代办 吗 ,子账户 的 销户 能 代办 吗
8701,! I ! C卡,2,! IC卡,1,I C卡 换 卡 不 换 号 ,IC卡 换 卡 不 换 号
8702,! I ! C卡 ! 换 ! 卡 ! 卡 ! 号,6,! IC卡换卡 ! 卡号,2,I C卡 换 卡 能 保留 原 卡 号 吗 ,IC卡换卡 能 保留 原 卡号 吗
8703,! I ! C卡 ! 换 ! 卡 ! 原 ! 卡号,6,! IC卡换卡 ! 原卡 ! 号,3,I C卡 换 卡 怎么 保留 原 卡号,IC卡换卡 怎么 保留 原卡 号
8704,! I ! C卡同卡号 ! 换 ! 卡,4,! IC卡 ! 同 ! 卡号 ! 换卡,4,I C卡同卡号 换 卡,IC卡 同 卡号 换卡
8705,! 换 ! 卡后卡号 ! 怎么 ! 办,4,! 换卡 ! 后 ! 卡号 ! 怎么办,4, 换 卡后卡号 不 想 换 怎么 办 ,换卡 后 卡号 不 想 换 怎么办
8706,! 卡 ! 号 ! 变换 ! 卡,4,! 卡号 ! 变换卡,2, 卡 号 不 变换 卡,卡号 不 变换卡
8707,! 卡 ! 换 ! 卡,3,! 卡换卡,1, 芯片 卡 换 卡 不 换 号 ,芯片 卡换卡 不 换 号
8708,! 卡 ! 换 ! 卡 ! 可 ! 以 ! 变 ! 卡 ! 号 ! 么,9,! 卡换卡 ! 可以 ! 变卡 ! 号么,4, 芯片 卡 换 卡 可 以 不 变 卡 号 么 ,芯片 卡换卡 可以 不 变卡 号么
8709,! 卡 ! 换 ! 卡 ! 原 ! 卡,5,! 卡换卡 ! 原卡,2, 芯片 卡 换 卡 怎么 保留 原 卡 号 ,芯片 卡换卡 怎么 保留 原卡 号
8710,! 芯片 ! 卡 ! 卡 ! 号 ! 换 ! 卡,6,! 芯片卡 ! 卡号 ! 换卡,3, 芯片 卡 同 卡 号 换 卡,芯片卡 同 卡号 换卡
8711,,0,,0, 借记卡 转账 多少 钱 ,借记卡 转账 多少 钱
8712,,0,,0, 借记卡 转账 手续费 标准 是 什么 ,借记卡 转账 手续费 标准 是 什么
8713,,0,,0, 借记卡 转账 手续费 多少 ,借记卡 转账 手续费 多少
8714,,0,,0, 借记卡 转账 手续费 如何 收取 ,借记卡 转账 手续费 如何 收取
8715,,0,,0, 借记卡 转账 手续费 谁 支付 ,借记卡 转账 手续费 谁 支付
8716,! 上限 ! 么,2,! 上 ! 限么,2, 借记卡 转账 手续费 有 上限 么 ,借记卡 转账 手续费 有 上 限么
8717,,0,,0, 借记卡 转账 手续费 怎么 扣 收 ,借记卡 转账 手续费 怎么 扣 收
8718,,0,,0, 借记卡 转账 手续费 怎么 收 ,借记卡 转账 手续费 怎么 收
8719,! 手续费 ! 么,2,! 手续 ! 费么,2, 借记卡 转账 需要 手续费 么 ,借记卡 转账 需要 手续 费么
8720,! 手续费 ! 么,2,! 手续 ! 费么,2, 借记卡 转账 要 手续费 么 ,借记卡 转账 要 手续 费么
8721,,0,,0, 卡片 资金 在 被 法院 冻结 密码 挂失 和 重置 受 影响 吗 ,卡片 资金 在 被 法院 冻结 密码 挂失 和 重置 受 影响 吗
8722,,0,,0, 卡片 资金 在 被 法院 冻结 能 密码 挂失 和 重置 吗 ,卡片 资金 在 被 法院 冻结 能 密码 挂失 和 重置 吗
8723,,0,,0, 卡片 资金 在 被 法院 冻结 情况 下 ， 能 办理 密码 挂失 和 重置 吗 ,卡片 资金 在 被 法院 冻结 情况 下 ， 能 办理 密码 挂失 和 重置 吗
8724,,0,,0, 卡片 资金 在 被 法院 冻结 时 是 必须 回 开户行 办理 密码 挂失 和 重置 吗 ,卡片 资金 在 被 法院 冻结 时 是 必须 回 开户行 办理 密码 挂失 和 重置 吗
8725,! 卡 ! 密码,2,! 卡密码,1, 卡片 资金 在 被 法院 冻结 我 能 办理 卡 密码 挂失 和 重置 吗 ,卡片 资金 在 被 法院 冻结 我 能 办理 卡密码 挂失 和 重置 吗
8726,! 省 ! 市,2,! 省市,1, 卡片 资金 在 被 法院 冻结 在 外 省 市 能 办理 密码 挂失 和 重置 吗 ,卡片 资金 在 被 法院 冻结 在 外 省市 能 办理 密码 挂失 和 重置 吗
8727,,0,,0, 密码 挂失 和 重置 时 ， 受 卡片 资金 在 被 法院 冻结 影响 吗 ,密码 挂失 和 重置 时 ， 受 卡片 资金 在 被 法院 冻结 影响 吗
8728,,0,,0, 请问 办理 密码 挂失 和 重置 时 ， 卡片 资金 在 被 法院 冻结 影响 吗 ,请问 办理 密码 挂失 和 重置 时 ， 卡片 资金 在 被 法院 冻结 影响 吗
8729,,0,,0, 请问 卡片 资金 在 被 法院 冻结 的 情况 下 能否 进行 密码 挂失 和 重置 ,请问 卡片 资金 在 被 法院 冻结 的 情况 下 能否 进行 密码 挂失 和 重置
8730,,0,,0, 我 的 卡片 资金 在 被 法院 冻结 ， 现在 密码 忘记 了 ， 该 怎么 办 ,我 的 卡片 资金 在 被 法院 冻结 ， 现在 密码 忘记 了 ， 该 怎么 办
8731,,0,,0, 卡折 合一 ， 卡 丢 了 ， 存折 能 取款 吗,卡折 合一 ， 卡 丢 了 ， 存折 能 取款 吗
8732,! 卡折 ! 合,2,! 卡折合,1, 卡折 合 一 户 ， 存折 挂失 ， 卡 还 能 用 吗 ,卡折合 一 户 ， 存折 挂失 ， 卡 还 能 用 吗
8733,! 卡折 ! 合 ! 卡 ! 挂失,4,! 卡折合 ! 卡挂失,2, 卡折 合 一 户 ， 卡 挂失 ， 存折 还 能 用 吗 ,卡折合 一 户 ， 卡挂失 ， 存折 还 能 用 吗
8734,! 卡折 ! 合 ! 补 ! 卡 ! 新 ! 卡 ! 卡折 ! 合,8,! 卡折合 ! 补卡 ! 新卡 ! 卡折合,4, 卡折 合 一 户 挂失 补 卡 后 其 新 卡 仍 是 卡折 合 一 卡 ， 存折 会 受 影响 吗 ,卡折合 一 户 挂失 补卡 后 其 新卡 仍 是 卡折合 一 卡 ， 存折 会 受 影响 吗
8735,! 卡折 ! 合 ! 补 ! 卡 ! 新 ! 卡 ! 卡折 ! 合,8,! 卡折合 ! 补卡 ! 新卡 ! 卡折合,4, 卡折 合 一 户 挂失 补 卡 后 其 新 卡 仍 是 卡折 合 一 卡 ， 存折 能 继续 使用 吗 ,卡折合 一 户 挂失 补卡 后 其 新卡 仍 是 卡折合 一 卡 ， 存折 能 继续 使用 吗
8736,! 卡 ! 取款,2,! 卡取款,1, 我 的 存折 都 了 ， 能 通过 卡 取款 吗,我 的 存折 都 了 ， 能 通过 卡取款 吗
8737,! 卡 ! 取款,2,! 卡取款,1, 我 的 卡 / 存折 丢 了 ， 补办 后 还 能 通过 存折 / 卡 取款 吗,我 的 卡 / 存折 丢 了 ， 补办 后 还 能 通过 存折 / 卡取款 吗
8738,,0,,0, 我 的 卡 丢 了 ， 能 通过 存折 取款 吗,我 的 卡 丢 了 ， 能 通过 存折 取款 吗
8739,,0,,0, 我 的 卡 关联 了 一个 存折 ， 现在 卡 丢 了 ， 补办 后 还是 关联 账户 吗 ,我 的 卡 关联 了 一个 存折 ， 现在 卡 丢 了 ， 补办 后 还是 关联 账户 吗
8740,! 金 ! 穗 ! 借记卡 ! 卡折 ! 合一 ! 销 ! 卡吗,7,! 金穗 ! 借记卡卡 ! 折合 ! 一 ! 销卡 ! 吗,6, 金 穗 借记卡 卡折 合一 账户 可以 单独 销 卡吗,金穗 借记卡卡 折合 一 账户 可以 单独 销卡 吗
8741,! 金 ! 穗 ! 借记卡 ! 卡折 ! 合一 ! 销 ! 折,7,! 金穗 ! 借记卡卡 ! 折合 ! 一 ! 销折,5, 金 穗 借记卡 卡折 合一 账户 可以 单独 销 折 吗 ,金穗 借记卡卡 折合 一 账户 可以 单独 销折 吗
8742,! 卡折 ! 合 ! 卡 ! 销 ! 户,5,! 卡折合 ! 卡销户,2, 卡折 合 一 户 销 存折 是 也 要 把 卡 销 户 吗 ,卡折合 一 户 销 存折 是 也 要 把 卡销户 吗
8743,! 卡折 ! 合 ! 销 ! 卡 ! 销 ! 户,6,! 卡折合 ! 销卡 ! 销户,3, 卡折 合 一 户 销 卡 是 也 要 办 存折 销 户 吗 ,卡折合 一 户 销卡 是 也 要 办 存折 销户 吗
8744,! 请问 ! 卡折 ! 合一 ! 单 ! 销,5,! 请问卡 ! 折合 ! 一 ! 单销,4, 请问 卡折 合一 账户 能否 单 销 存折 账户 ,请问卡 折合 一 账户 能否 单销 存折 账户
8745,! 卡 ! 销 ! 户,3,! 卡销户,1, 我 的 存折 关联 了 一个 卡 ， 能 单独 办 卡 销 户 吗 ,我 的 存折 关联 了 一个 卡 ， 能 单独 办 卡销户 吗
8746,! 销 ! 户,2,! 销户,1, 我 的 卡 关联 了 一个 存折 ， 能 单独 办 存折 销 户 吗 ,我 的 卡 关联 了 一个 存折 ， 能 单独 办 存折 销户 吗
8747,! 卡折 ! 合,2,! 卡 ! 折合,2, 现在 还 能 办 卡折 合 一 户 吗 ,现在 还 能 办 卡 折合 一 户 吗
